child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_KIVHZM6Q4,50.83736569830103,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_age,count_register_year_grader,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_W9SUXEV46,62.82262658535001,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_mn_n,id_prov_n,child_height,id_facility_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_7M2188YZG,56.09494498770732,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,teacher_emotional_total,count_register_gender_female,language_match,obs_cooking_3,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_YZWZSWVER,42.45241288952593,data_year,count_staff_gender_female,child_age,count_staff_salary,count_register_gender,count_register_race_african,teacher_emotional_total,child_observe_total,language_match,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_UFPUZTV2J,66.00500051342487,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_mn_n,id_prov_n,id_facility_n,child_height,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_8W6ZCFWCT,36.80521256827933,data_year,child_age,count_staff_salary,count_staff_gender_female,teacher_emotional_total,count_register_gender,count_register_race_african,count_staff_contract,count_register_gender_female,count_staff_gender,count_register_race,language_match,obs_cooking_2,count_staff_salary_paid,<BIAS>
ID_A6B3HE38V,45.2279196733125,data_year,child_age,count_register_gender,count_staff_gender_female,count_register_race_coloured,count_staff_salary,teacher_emotional_total,child_observe_total,count_register_gender_male,language_match,obs_cooking_2,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_LFVG9KOUR,61.2217075212734,data_year,child_age,child_observe_total,latitude,ses_proxy,id_dc_n,id_ward,id_ward_n,id_mn_n,id_facility_n,id_prov_n,id_enumerator,longitude,language_match,<BIAS>
ID_P3K9Y3YEC,60.69650909290567,data_year,count_staff_gender_female,count_staff_salary,child_age,count_register_gender,count_register_race_african,pri_fees_amount,child_observe_total,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_staff_gender,count_register_race,count_staff_salary_paid,<BIAS>
ID_0O62153SF,55.540593151830535,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_observe_total,count_register_gender_female,count_staff_gender,count_register_gender_male,language_match,obs_cooking_3,count_register_race,count_staff_salary_paid,<BIAS>
ID_UAH4YCXOR,33.49460931683666,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,count_staff_time,language_match,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_U1A0NSCEO,53.29157958068981,data_year,child_age,teacher_emotional_total,child_observe_total,id_dc_n,ward_best,ses_proxy,child_zha,child_height,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_7CSZ3M2HP,39.36457096202594,data_year,count_staff_salary,child_age,count_staff_gender_female,count_register_gender,count_register_race_african,child_observe_total,count_staff_contract,language_match,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_ST6LWGC5Y,60.801646025078526,data_year,count_register_gender,count_staff_gender_female,count_register_race_african,count_staff_salary,child_age,child_observe_total,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_Z0YG3M1G7,65.70110760834928,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,count_toilets_children,child_height,child_zha,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_E0KMA0INI,41.83436141287143,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,teacher_emotional_total,child_observe_total,count_staff_gender,count_staff_salary_unpaid,count_register_gender_female,language_match,count_register_race,count_staff_salary_paid,<BIAS>
ID_NE5821S8V,40.02152683075087,data_year,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_age,count_staff_time,obs_cooking_3,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_H2CQ5QVRX,49.49638203501172,data_year,child_age,child_observe_total,latitude,ward_best,ses_proxy,id_dc_n,id_ward,id_mn_n,child_height,id_prov_n,id_enumerator,longitude,language_match,<BIAS>
ID_J5MPQAFGU,38.37564647733734,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,child_age,count_staff_salary,teacher_emotional_total,language_match,count_staff_gender,obs_cooking_3,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_A877SY9CU,45.530562765332206,data_year,count_register_gender,child_age,count_register_race_african,count_staff_gender_female,count_staff_salary,pri_fees_amount,count_staff_gender,pri_fees_amount_pv,language_match,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_5HM7FVEOP,54.83022051692683,data_year,count_register_gender,count_register_race_african,child_age,count_staff_gender_female,count_staff_salary,child_observe_total,teacher_emotional_total,language_match,count_staff_gender,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_VEV3HS7E5,47.11422434813858,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,child_age,count_staff_salary,teacher_emotional_total,child_observe_total,language_match,count_staff_gender,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_JF4B16J9Y,59.907613552174325,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,child_zha,quintile,id_dc_n,id_facility_n,child_height,id_prov_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_AWPFVIPYF,48.04023090888086,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,id_facility,id_facility_n,child_height,child_zha,id_prov_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_XVSFYZUUH,44.3091081709224,data_year,count_register_gender,count_staff_salary,count_register_race_african,count_staff_gender_female,child_age,count_staff_gender_male,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_GT52Z5N77,48.59248676548009,data_year,child_age,child_observe_total,ses_proxy,latitude,quintile,id_dc_n,ward_best,id_facility_n,id_prov_n,id_ward,id_enumerator,longitude,language_match,<BIAS>
ID_DTMUKT8FH,34.4216799053313,data_year,count_staff_gender_female,count_staff_salary,child_age,count_register_gender,count_register_race_african,count_staff_time,language_match,obs_cooking_3,count_staff_contract,count_register_race,count_staff_gender,count_staff_salary_unpaid,count_staff_salary_paid,<BIAS>
ID_27M79NP1F,62.09312738490871,data_year,child_age,child_observe_total,child_zha,id_enumerator,id_facility,child_height,child_attendance,language_match,<BIAS>,,,,,
ID_M8RIVG85J,45.718539468344034,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_observe_total,count_register_gender_female,count_staff_contract,language_match,count_staff_gender,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_TP6A7FLI8,32.16725239233824,data_year,count_staff_gender_female,count_staff_salary,child_age,count_register_gender,count_register_race_coloured,language_match,count_staff_time,count_register_gender_male,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_XNAL2GFGM,59.30847403856751,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_facility,child_height,sanitation_educators,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_93J83MK2J,49.11008673163906,data_year,child_age,teacher_emotional_total,child_observe_total,latitude,pri_fees_amount,ses_proxy,child_attendance,child_zha,pri_fees_amount_pv,teacher_social_total,teacher_selfcare_total,longitude,language_match,<BIAS>
ID_Q3MUPHF5R,66.12677736935757,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_facility,child_height,id_facility_n,id_prov_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_06BSGI6YN,53.081918962344844,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,child_zha,id_dc_n,quintile,id_prov_n,id_facility_n,child_height,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_5NCMWS7JR,47.68174651784557,data_year,child_age,teacher_emotional_total,child_observe_total,latitude,ses_proxy,child_months_enrolment,count_staff_all,child_zha,teacher_social_total,longitude,teacher_selfcare_total,id_team,language_match,<BIAS>
ID_OE9AXBPD8,56.1811063987559,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,quintile,id_facility_n,id_prov_n,child_height,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_DVPJ4AWSJ,50.40160523302825,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,child_observe_total,count_staff_contract,language_match,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_3JTDDOJZ5,39.36212834858679,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,count_staff_gender_male,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_65VLK7GSP,57.11766679529069,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,quintile,id_facility_n,id_facility,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>,
ID_688G4IT34,53.9143094116821,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_facility,id_prov_n,child_height,id_facility_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_AGCHS038U,48.85469396977146,data_year,count_staff_gender_female,count_register_gender,count_staff_salary,count_register_race_coloured,child_age,count_register_race_african,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_GE97D4GAN,46.50986756874431,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,teacher_emotional_total,count_staff_contract,language_match,count_register_gender_female,obs_cooking_3,count_staff_gender,count_register_race,count_staff_salary_paid,<BIAS>
ID_J7KF8CREW,50.0099305714748,data_year,child_age,child_observe_total,child_zha,id_enumerator,id_facility,child_height,child_attendance,language_match,<BIAS>,,,,,
ID_WTHVIYPNP,36.17505455915125,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,pri_fees_amount,count_register_gender_female,count_staff_contract,pri_fees_amount_pv,language_match,count_staff_gender,count_register_race,count_staff_salary_paid,<BIAS>
ID_PPBIT1DW0,39.69246280400853,data_year,child_age,teacher_emotional_total,ses_proxy,child_zha,quintile,teacher_duration,id_enumerator,id_facility,child_height,child_attendance,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_4N0BD8SI8,27.716018036277546,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,count_staff_contract,language_match,obs_cooking_3,count_staff_gender,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_79V8ETYCJ,53.13062175289019,data_year,child_age,child_observe_total,ses_proxy,child_zha,quintile,id_facility_n,id_facility,child_height,id_prov_n,id_enumerator,teacher_duration,language_match,<BIAS>,
ID_NQS0D0QAK,49.859393310802716,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,count_staff_contract,count_register_gender_male,language_match,count_staff_gender,obs_cooking_6,count_staff_salary_unpaid,count_register_race,count_staff_salary_paid,<BIAS>
ID_AK05I9IKO,53.54093357505258,data_year,child_age,count_staff_salary,count_staff_gender_female,teacher_emotional_total,count_register_gender,count_register_race_african,child_observe_total,count_staff_contract,count_register_race,language_match,count_staff_gender,obs_cooking_3,count_staff_salary_paid,<BIAS>
ID_AWE6ZZVGA,55.58194405918334,data_year,child_age,child_observe_total,id_enumerator,child_zha,id_facility,child_height,child_attendance,language_match,<BIAS>,,,,,
ID_UNIER2OIU,69.84849468323159,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,quintile,id_facility,id_facility_n,child_height,id_prov_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_T39ONHYEZ,63.288384626312336,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,pri_fees_amount,count_register_race_coloured,teacher_emotional_total,obs_cooking_3,count_register_gender_female,count_staff_gender,pri_fees_amount_pv,count_register_race,count_staff_salary_paid,<BIAS>
ID_KZMEH295Q,56.67519356276239,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,quintile,id_facility_n,id_prov_n,child_height,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_1X78TV4L3,46.79296714895099,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,child_observe_total,count_staff_contract,count_register_gender_male,language_match,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_DPFAGG8IH,38.264509443743236,data_year,child_age,teacher_emotional_total,ses_proxy,child_observe_total,id_dc_n,quintile,id_prov_n,child_height,id_facility_n,teacher_social_total,teacher_selfcare_total,child_zha,language_match,<BIAS>
ID_06LOV8OK4,31.52391236552876,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,obs_heating_6,count_staff_gender,count_register_gender_male,count_register_gender_female,language_match,obs_cooking_1,count_register_race,count_staff_salary_paid,<BIAS>
ID_RP46JPEBS,56.4750551593811,data_year,child_age,child_observe_total,ses_proxy,child_zha,quintile,id_enumerator,id_facility,child_height,child_attendance,language_match,<BIAS>,,,
ID_WTJOOA7AH,22.973772872454674,data_year,count_register_gender,count_staff_salary,count_register_race_african,count_staff_gender_female,child_age,count_staff_gender_male,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_79M39C993,56.09099771503179,data_year,count_register_gender,child_age,count_register_race_african,count_register_race_coloured,count_staff_gender_female,count_staff_salary,teacher_emotional_total,count_register_year_grader,language_match,count_staff_salary_paid,count_register_gender_male,count_register_gender_female,count_register_race,<BIAS>
ID_11F9C2U63,43.903943433244876,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,teacher_emotional_total,obs_cooking_6,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_2E5T816PM,61.450045575732474,data_year,child_age,child_observe_total,latitude,ses_proxy,ward_best,id_dc_n,id_ward_n,id_prov_n,id_ward,id_facility_n,id_enumerator,longitude,language_match,<BIAS>
ID_7ZQ1AKA4S,53.238346869192355,data_year,child_age,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,count_staff_time,count_staff_contract,longitude,count_staff_gender,count_staff_salary_unpaid,language_match,count_staff_salary_paid,count_register_race,<BIAS>
ID_6MDJJSNHT,53.72198461296216,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,teacher_emotional_total,count_staff_gender,language_match,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_E0TLXBRIR,54.021025167589414,data_year,child_age,child_observe_total,teacher_emotional_total,id_dc_n,child_zha,ses_proxy,id_mn_n,child_height,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_3FAL3GHK8,47.177503772297314,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_age,obs_cooking_3,count_register_year_grader,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_W55L6DYEH,42.25671094820518,data_year,child_age,teacher_emotional_total,child_observe_total,count_staff_all,latitude,ses_proxy,id_ward,child_zha,teacher_social_total,id_team,longitude,teacher_selfcare_total,language_match,<BIAS>
ID_IBZTXZLCP,44.437790716153586,data_year,count_register_gender,count_register_race_african,count_staff_salary,child_age,count_staff_gender_female,count_staff_time,language_match,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_W7LLUZ2MI,48.06202151464481,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,id_facility,child_zha,id_facility_n,id_prov_n,child_height,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_7UXVJS9BR,36.01882175502533,data_year,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_age,language_match,obs_cooking_2,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_C4HF20Q0V,52.30997334955646,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,child_observe_total,teacher_emotional_total,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_Z0OFLS4SP,58.58916191457297,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,count_register_all,quintile,id_facility,id_facility_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>,
ID_A0KSEGDCW,33.74960178748893,data_year,child_age,count_staff_gender_female,count_register_gender,count_register_race_african,count_staff_salary,teacher_emotional_total,id_team,count_staff_gender,count_register_gender_female,language_match,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_9WE2WES9L,32.34098442000891,data_year,child_age,child_observe_total,latitude,ses_proxy,id_dc_n,id_facility_n,id_ward,id_prov_n,teacher_selfcare_total,teacher_social_total,id_enumerator,longitude,language_match,<BIAS>
ID_MLY7DR9P4,62.88071704970116,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,child_observe_total,teacher_emotional_total,count_staff_gender,language_match,count_register_gender_male,obs_cooking_3,count_register_race,count_staff_salary_paid,<BIAS>
ID_K6UM7I0G0,42.17989841267081,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_coloured,pri_fees_amount,pri_fees_amount_pv,count_register_gender_male,language_match,count_staff_gender,count_staff_salary_unpaid,count_register_race,count_staff_salary_paid,<BIAS>
ID_9IFOLB29C,55.80330718619325,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,quintile,id_facility_n,id_prov_n,child_height,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_QIOE13YV5,35.437574959880976,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,teacher_emotional_total,pri_fees_amount,pri_fees_amount_pv,language_match,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_IBM1MQK05,48.76361867011656,data_year,child_age,teacher_emotional_total,ses_proxy,child_observe_total,id_dc_n,quintile,id_prov_n,child_height,id_facility_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_SRWF0NR7Y,32.82332248430089,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,count_staff_contract,count_register_gender_male,language_match,count_staff_gender,obs_cooking_3,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_K5YEKJN7O,55.48493264282138,data_year,count_register_gender,count_staff_gender_female,count_staff_salary,pri_fees_amount,child_age,count_register_race_african,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_race,pri_fees_amount_pv,count_register_gender_female,count_staff_salary_paid,<BIAS>
ID_LIUDZ15YX,40.923638046981296,data_year,count_staff_salary,count_staff_gender_female,child_age,count_register_gender,count_register_race_african,count_staff_contract,language_match,count_register_gender_male,obs_cooking_2,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_P6I2A0NIH,62.768045157276674,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,id_facility,id_facility_n,child_zha,child_height,id_prov_n,teacher_selfcare_total,teacher_social_total,language_match,<BIAS>
ID_1IOU7GKJN,48.8843680373036,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,child_zha,id_dc_n,quintile,id_facility_n,child_height,id_prov_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_8P374R7PV,57.27527749585602,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_facility,id_facility_n,child_height,child_zha,teacher_social_total,id_prov_n,teacher_selfcare_total,language_match,<BIAS>
ID_7GWW6TYLW,59.349155245540715,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,pri_fees_amount,count_register_race_coloured,count_register_gender_male,language_match,count_staff_gender,obs_cooking_2,pri_fees_amount_pv,count_register_race,count_staff_salary_paid,<BIAS>
ID_BQI3B84TC,41.271862337506946,data_year,child_age,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,teacher_emotional_total,count_staff_contract,language_match,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_36EM29FGE,51.32333613759329,data_year,count_staff_gender_female,count_staff_salary,pri_fees_amount,child_age,count_register_gender,count_register_race_coloured,teacher_emotional_total,count_staff_time,count_staff_contract,count_register_race,count_staff_gender,pri_fees_amount_pv,count_staff_salary_paid,<BIAS>
ID_DFTCSTHXY,61.77943190269525,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,quintile,id_mn_n,id_prov_n,child_height,id_facility_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_CXE1KN88W,50.99339533305147,data_year,child_age,child_observe_total,teacher_emotional_total,id_dc_n,ses_proxy,ward_best,child_height,child_zha,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_XPH74OIUR,60.77683447688173,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,child_age,count_staff_salary,pri_fees_amount,language_match,count_staff_gender,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_RC1XRBHYD,84.57509355437583,data_year,count_staff_gender_female,count_staff_salary,pri_fees_amount,count_register_gender,child_age,count_register_race_white,count_staff_time,count_register_gender_male,count_staff_contract,count_register_race,count_staff_gender,pri_fees_amount_pv,count_staff_salary_paid,<BIAS>
ID_F4TM27AZK,54.67148037786751,data_year,child_age,child_observe_total,teacher_emotional_total,latitude,ses_proxy,id_dc_n,id_facility_n,id_prov_n,id_enumerator,teacher_social_total,longitude,teacher_selfcare_total,language_match,<BIAS>
ID_YGQNOL0R0,52.78128847591029,data_year,child_age,child_observe_total,teacher_emotional_total,id_dc_n,ses_proxy,ward_best,child_height,child_zha,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_IJQJFD5U6,44.120812466346706,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_observe_total,pri_fees_amount,teacher_emotional_total,count_staff_gender,pri_fees_amount_pv,language_match,count_register_race,count_staff_salary_paid,<BIAS>
ID_V09LBPHFS,59.085589912732075,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,child_age,count_staff_salary,child_observe_total,teacher_emotional_total,obs_cooking_3,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_XHZ5J40SR,33.134282908651585,data_year,count_staff_salary,count_staff_gender_female,child_age,count_register_gender,count_register_race_african,teacher_emotional_total,count_staff_contract,language_match,count_register_gender_male,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_JCD49NTDR,26.795147640272944,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,count_staff_gender_male,count_staff_contract,count_register_gender_male,count_register_gender_female,count_staff_gender,language_match,count_register_race,count_staff_salary_paid,<BIAS>
ID_OAAGSQZDY,56.56239894157807,data_year,child_age,child_observe_total,ses_proxy,quintile,id_facility,id_facility_n,child_height,id_enumerator,child_zha,language_match,<BIAS>,,,
ID_BL4DPV1PJ,29.764379693226374,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,teacher_emotional_total,count_register_year_2020,language_match,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_NSPUIX7YI,43.476180884778614,data_year,child_age,child_observe_total,ses_proxy,latitude,ward_best,id_dc_n,quintile,id_facility_n,id_prov_n,id_ward,id_enumerator,longitude,language_match,<BIAS>
ID_TL4H6S81B,48.03995582219227,data_year,child_age,count_staff_salary,count_register_gender,count_staff_gender_female,count_register_race_african,pri_fees_amount,language_match,count_staff_gender,count_register_gender_male,pri_fees_amount_pv,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_SE37CLO0L,42.266212899279935,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_observe_total,teacher_emotional_total,language_match,count_staff_gender,obs_cooking_5,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_VI4UQKOPJ,63.989639792104526,data_year,count_register_gender,count_staff_salary,count_staff_gender_female,child_age,count_register_race_coloured,count_register_race_african,child_observe_total,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_GUBM1U5IV,38.24230387484681,data_year,child_age,count_register_gender,count_register_race_african,teacher_emotional_total,count_staff_gender_female,count_staff_salary,longitude,id_team,count_staff_salary_paid,count_register_gender_male,language_match,count_register_gender_female,count_register_race,<BIAS>
ID_Y8VG96J65,60.7988094202467,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,child_zha,id_dc_n,quintile,id_facility_n,id_prov_n,child_height,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_WPP1ITXOH,64.58585168379386,data_year,count_register_gender,count_staff_salary,count_staff_gender_female,child_age,count_register_race_coloured,count_register_race_african,child_observe_total,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_4LVXBCSUV,41.979668112036734,data_year,child_age,child_observe_total,id_enumerator,id_facility,child_attendance,language_match,<BIAS>,,,,,,,
ID_ELOJ363ZQ,35.19395027901987,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,teacher_emotional_total,obs_heating_2,obs_lighting_2,count_staff_gender,count_register_race,language_match,obs_cooking_2,count_staff_salary_paid,<BIAS>
ID_ZEI8WMU3Z,41.76329486322493,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_observe_total,count_register_gender_female,count_staff_contract,language_match,count_staff_gender,obs_cooking_2,count_register_race,count_staff_salary_unpaid,<BIAS>
ID_C0U4D6N4K,60.14626917452915,data_year,child_age,child_observe_total,ses_proxy,latitude,quintile,id_enumerator,id_facility,child_attendance,longitude,language_match,<BIAS>,,,
ID_CF5OR8CJG,49.9342479762754,data_year,count_register_gender,count_staff_gender_female,count_register_race_african,count_staff_salary,child_age,language_match,obs_cooking_3,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
